year,round,race_name,driver_id,stop_number,lap,duration_s
2023,16,Japanese Grand Prix,tsunoda,1,9,22.944
2023,16,Japanese Grand Prix,lawson,1,10,23.136
2023,16,Japanese Grand Prix,zhou,2,10,24.091
2023,16,Japanese Grand Prix,alonso,1,11,24.086
2023,16,Japanese Grand Prix,perez,2,12,41.499
2023,16,Japanese Grand Prix,kevin_magnussen,1,12,23.816
2023,16,Japanese Grand Prix,piastri,1,13,24.455
2023,16,Japanese Grand Prix,albon,2,13,52.165
2023,16,Japanese Grand Prix,stroll,1,14,23.441
2023,16,Japanese Grand Prix,perez,3,13,
2023,16,Japanese Grand Prix,max_verstappen,1,16,24.382
2023,16,Japanese Grand Prix,hamilton,1,16,24.841
2023,16,Japanese Grand Prix,norris,1,17,23.523
2023,16,Japanese Grand Prix,leclerc,1,17,23.197
2023,16,Japanese Grand Prix,sainz,1,18,23.075
2023,16,Japanese Grand Prix,gasly,1,18,24.488
2023,16,Japanese Grand Prix,hulkenberg,2,21,23.66
2023,16,Japanese Grand Prix,sargeant,3,21,35.182
2023,16,Japanese Grand Prix,russell,1,24,24.034
2023,16,Japanese Grand Prix,alonso,2,25,24.294
2023,16,Japanese Grand Prix,lawson,2,25,23.671
2023,16,Japanese Grand Prix,ocon,2,28,23.789
2023,16,Japanese Grand Prix,zhou,3,29,24.116
2023,16,Japanese Grand Prix,tsunoda,2,30,23.327
2023,16,Japanese Grand Prix,kevin_magnussen,2,31,23.858
2023,16,Japanese Grand Prix,leclerc,2,34,22.926
2023,16,Japanese Grand Prix,hamilton,2,34,23.631
2023,16,Japanese Grand Prix,gasly,2,34,24.651
2023,16,Japanese Grand Prix,piastri,2,35,23.198
2023,16,Japanese Grand Prix,norris,2,36,23.182
2023,16,Japanese Grand Prix,max_verstappen,2,37,23.696
2023,16,Japanese Grand Prix,hulkenberg,3,37,23.338
2023,16,Japanese Grand Prix,sainz,2,38,23.374
2023,16,Japanese Grand Prix,perez,4,14,30.651
2023,17,Qatar Grand Prix,russell,1,1,39.686
2023,17,Qatar Grand Prix,bottas,1,3,29.977
2023,17,Qatar Grand Prix,kevin_magnussen,1,3,28.743
2023,17,Qatar Grand Prix,stroll,1,3,28.886
2023,17,Qatar Grand Prix,lawson,1,3,29.33
2023,17,Qatar Grand Prix,tsunoda,1,9,27.781
2023,17,Qatar Grand Prix,ocon,1,10,28.961
2023,17,Qatar Grand Prix,alonso,1,11,28.373
2023,17,Qatar Grand Prix,gasly,1,11,28.429
2023,17,Qatar Grand Prix,piastri,1,12,28.875
2023,17,Qatar Grand Prix,leclerc,1,12,28.228
2023,17,Qatar Grand Prix,norris,1,13,28.134
2023,17,Qatar Grand Prix,hulkenberg,1,13,39.879
2023,17,Qatar Grand Prix,sargeant,1,13,29.436
2023,17,Qatar Grand Prix,russell,2,14,28.542
2023,17,Qatar Grand Prix,max_verstappen,1,17,28.233
2023,17,Qatar Grand Prix,perez,1,17,27.808
2023,17,Qatar Grand Prix,albon,1,18,29.253
2023,17,Qatar Grand Prix,zhou,1,18,28.984
2023,17,Qatar Grand Prix,bottas,2,21,29.387
2023,17,Qatar Grand Prix,stroll,2,21,28.156
2023,17,Qatar Grand Prix,kevin_magnussen,2,21,28.948
2023,17,Qatar Grand Prix,lawson,2,21,28.665
2023,17,Qatar Grand Prix,tsunoda,2,22,27.596
2023,17,Qatar Grand Prix,piastri,2,25,27.868
2023,17,Qatar Grand Prix,leclerc,2,25,27.873
2023,17,Qatar Grand Prix,ocon,2,25,28.969
2023,17,Qatar Grand Prix,alonso,2,26,28.432
2023,17,Qatar Grand Prix,gasly,2,26,30.192
2023,17,Qatar Grand Prix,sargeant,2,26,29.373
2023,17,Qatar Grand Prix,norris,2,27,27.611
2023,17,Qatar Grand Prix,hulkenberg,2,27,28.274
2023,17,Qatar Grand Prix,perez,2,31,33.246
2023,17,Qatar Grand Prix,albon,2,31,28.747
2023,17,Qatar Grand Prix,russell,3,32,28.314
2023,17,Qatar Grand Prix,max_verstappen,2,34,28.103
2023,17,Qatar Grand Prix,zhou,2,35,28.854
2023,17,Qatar Grand Prix,bottas,3,39,28.946
2023,17,Qatar Grand Prix,stroll,3,39,29.399
2023,17,Qatar Grand Prix,kevin_magnussen,3,39,30.331
2023,17,Qatar Grand Prix,lawson,3,39,28.171
2023,17,Qatar Grand Prix,hulkenberg,3,39,28.591
2023,17,Qatar Grand Prix,tsunoda,3,40,27.809
2023,17,Qatar Grand Prix,piastri,3,43,27.489
2023,17,Qatar Grand Prix,leclerc,3,43,27.513
2023,17,Qatar Grand Prix,ocon,3,43,29.169
2023,17,Qatar Grand Prix,perez,3,43,33.165
2023,17,Qatar Grand Prix,norris,3,44,27.677
2023,17,Qatar Grand Prix,alonso,3,44,28.393
2023,17,Qatar Grand Prix,gasly,3,44,34.856
2023,17,Qatar Grand Prix,albon,3,44,28.981
2023,17,Qatar Grand Prix,russell,4,50,28.191
2023,17,Qatar Grand Prix,max_verstappen,3,51,29.726
2023,17,Qatar Grand Prix,zhou,3,52,28.815
2023,18,United States Grand Prix,zhou,1,9,25.636
2023,18,United States Grand Prix,albon,1,10,24.563
2023,18,United States Grand Prix,bottas,1,10,24.783
2023,18,United States Grand Prix,kevin_magnussen,1,10,25.067
2023,18,United States Grand Prix,sargeant,1,11,24.99
2023,18,United States Grand Prix,max_verstappen,1,16,23.756
2023,18,United States Grand Prix,norris,1,17,24.155
2023,18,United States Grand Prix,sainz,1,17,23.668
2023,18,United States Grand Prix,perez,1,17,24.245
2023,18,United States Grand Prix,tsunoda,1,17,24.354
2023,18,United States Grand Prix,gasly,1,18,23.9
2023,18,United States Grand Prix,alonso,1,19,25.055
2023,18,United States Grand Prix,hulkenberg,1,19,26.573
2023,18,United States Grand Prix,hamilton,1,20,24.916
2023,18,United States Grand Prix,stroll,1,20,24.457
2023,18,United States Grand Prix,russell,1,21,24.357
2023,18,United States Grand Prix,ricciardo,1,22,24.364
2023,18,United States Grand Prix,leclerc,1,23,23.963
2023,18,United States Grand Prix,zhou,2,27,24.717
2023,18,United States Grand Prix,bottas,2,28,25.02
2023,18,United States Grand Prix,albon,2,29,24.354
2023,18,United States Grand Prix,kevin_magnussen,2,29,24.745
2023,18,United States Grand Prix,sargeant,2,32,25.547
2023,18,United States Grand Prix,norris,2,34,23.361
2023,18,United States Grand Prix,tsunoda,2,34,24.125
2023,18,United States Grand Prix,hulkenberg,2,34,24.308
2023,18,United States Grand Prix,max_verstappen,2,35,24.974
2023,18,United States Grand Prix,sainz,2,35,23.673
2023,18,United States Grand Prix,perez,2,37,23.747
2023,18,United States Grand Prix,gasly,2,37,24.88
2023,18,United States Grand Prix,hamilton,2,38,24.648
2023,18,United States Grand Prix,russell,2,39,23.969
2023,18,United States Grand Prix,stroll,2,40,23.955
2023,18,United States Grand Prix,alonso,2,42,24.823
2023,18,United States Grand Prix,ricciardo,2,47,26.513
2023,18,United States Grand Prix,tsunoda,3,54,23.472
2023,19,Mexico City Grand Prix,tsunoda,1,9,30.121
2023,19,Mexico City Grand Prix,norris,1,11,23.408
2023,19,Mexico City Grand Prix,max_verstappen,1,19,22.427
2023,19,Mexico City Grand Prix,zhou,1,21,22.817
2023,19,Mexico City Grand Prix,sargeant,1,22,23.945
2023,19,Mexico City Grand Prix,hulkenberg,1,23,23.144
2023,19,Mexico City Grand Prix,kevin_magnussen,1,23,23.642
2023,19,Mexico City Grand Prix,hamilton,1,24,22.21
2023,19,Mexico City Grand Prix,piastri,1,25,23.734
2023,19,Mexico City Grand Prix,russell,1,26,22.311
2023,19,Mexico City Grand Prix,ricciardo,1,27,22.406
2023,19,Mexico City Grand Prix,gasly,1,28,22.627
2023,19,Mexico City Grand Prix,alonso,1,29,22.844
2023,19,Mexico City Grand Prix,sainz,1,30,22.067
2023,19,Mexico City Grand Prix,stroll,1,30,22.582
2023,19,Mexico City Grand Prix,leclerc,1,31,22.248
2023,19,Mexico City Grand Prix,bottas,1,31,23.638
2023,19,Mexico City Grand Prix,max_verstappen,2,33,22.372
2023,19,Mexico City Grand Prix,norris,2,33,22.563
2023,19,Mexico City Grand Prix,albon,1,33,23.68
2023,19,Mexico City Grand Prix,max_verstappen,3,34,
2023,19,Mexico City Grand Prix,leclerc,2,34,
2023,19,Mexico City Grand Prix,hamilton,2,34,
2023,19,Mexico City Grand Prix,sainz,2,34,
2023,19,Mexico City Grand Prix,ricciardo,2,34,
2023,19,Mexico City Grand Prix,piastri,2,34,
2023,19,Mexico City Grand Prix,russell,2,34,
2023,19,Mexico City Grand Prix,tsunoda,2,34,
2023,19,Mexico City Grand Prix,hulkenberg,2,34,
2023,19,Mexico City Grand Prix,norris,3,34,
2023,19,Mexico City Grand Prix,gasly,2,34,
2023,19,Mexico City Grand Prix,albon,2,34,
2023,19,Mexico City Grand Prix,zhou,2,34,
2023,19,Mexico City Grand Prix,ocon,1,34,
2023,19,Mexico City Grand Prix,sargeant,2,34,
2023,19,Mexico City Grand Prix,bottas,2,34,
2023,19,Mexico City Grand Prix,stroll,2,34,
2023,19,Mexico City Grand Prix,alonso,2,34,
2023,20,São Paulo Grand Prix,max_verstappen,1,1,18.535
2023,20,São Paulo Grand Prix,norris,1,1,19.386
2023,20,São Paulo Grand Prix,hamilton,1,1,18.521
2023,20,São Paulo Grand Prix,alonso,1,1,18.487
2023,20,São Paulo Grand Prix,stroll,1,1,18.504
2023,20,São Paulo Grand Prix,russell,1,1,20.449
2023,20,São Paulo Grand Prix,perez,1,1,20.811
2023,20,São Paulo Grand Prix,sainz,1,1,23.03
2023,20,São Paulo Grand Prix,ocon,1,1,22.209
2023,20,São Paulo Grand Prix,piastri,1,1,
2023,20,São Paulo Grand Prix,tsunoda,1,1,20.969
2023,20,São Paulo Grand Prix,gasly,1,1,20.523
2023,20,São Paulo Grand Prix,bottas,1,1,20.732
2023,20,São Paulo Grand Prix,zhou,1,1,21.256
2023,20,São Paulo Grand Prix,sargeant,1,1,27.472
2023,20,São Paulo Grand Prix,ricciardo,1,1,
2023,20,São Paulo Grand Prix,hulkenberg,1,1,34.261
2023,20,São Paulo Grand Prix,max_verstappen,2,2,
2023,20,São Paulo Grand Prix,norris,2,2,
2023,20,São Paulo Grand Prix,hamilton,2,2,
2023,20,São Paulo Grand Prix,alonso,2,2,
2023,20,São Paulo Grand Prix,stroll,2,2,
2023,20,São Paulo Grand Prix,russell,2,2,
2023,20,São Paulo Grand Prix,perez,2,2,
2023,20,São Paulo Grand Prix,sainz,2,2,
2023,20,São Paulo Grand Prix,ocon,2,2,
2023,20,São Paulo Grand Prix,tsunoda,2,2,
2023,20,São Paulo Grand Prix,gasly,2,2,
2023,20,São Paulo Grand Prix,bottas,2,2,
2023,20,São Paulo Grand Prix,zhou,2,2,
2023,20,São Paulo Grand Prix,sargeant,2,2,
2023,20,São Paulo Grand Prix,hulkenberg,2,2,
2023,20,São Paulo Grand Prix,piastri,2,2,38.489
2023,20,São Paulo Grand Prix,ricciardo,2,2,32.77
2023,20,São Paulo Grand Prix,ocon,3,14,24.037
2023,20,São Paulo Grand Prix,zhou,3,15,23.953
2023,20,São Paulo Grand Prix,sargeant,3,17,24.367
2023,20,São Paulo Grand Prix,hamilton,3,18,23.571
2023,20,São Paulo Grand Prix,bottas,3,18,24.077
2023,20,São Paulo Grand Prix,russell,3,19,23.73
2023,20,São Paulo Grand Prix,perez,3,20,23.164
2023,20,São Paulo Grand Prix,hulkenberg,3,21,24.401
2023,20,São Paulo Grand Prix,stroll,3,22,23.558
2023,20,São Paulo Grand Prix,alonso,3,25,24.204
2023,20,São Paulo Grand Prix,piastri,3,24,23.536
2023,20,São Paulo Grand Prix,sainz,3,26,23.557
2023,20,São Paulo Grand Prix,gasly,3,26,25.295
2023,20,São Paulo Grand Prix,tsunoda,3,26,27.114
2023,20,São Paulo Grand Prix,max_verstappen,3,27,22.994
2023,20,São Paulo Grand Prix,norris,3,27,23.806
2023,20,São Paulo Grand Prix,ricciardo,3,26,23.955
2023,20,São Paulo Grand Prix,ocon,4,31,24.406
2023,20,São Paulo Grand Prix,sargeant,4,44,24.137
2023,20,São Paulo Grand Prix,russell,4,45,23.962
2023,20,São Paulo Grand Prix,perez,4,46,23.522
2023,20,São Paulo Grand Prix,hamilton,4,46,24.074
2023,20,São Paulo Grand Prix,gasly,4,46,23.583
2023,20,São Paulo Grand Prix,hulkenberg,4,46,23.841
2023,20,São Paulo Grand Prix,alonso,4,47,23.83
2023,20,São Paulo Grand Prix,sainz,4,51,23.704
2023,20,São Paulo Grand Prix,ocon,5,51,23.599
2023,20,São Paulo Grand Prix,stroll,4,52,25.294
2023,20,São Paulo Grand Prix,piastri,4,52,23.338
2023,20,São Paulo Grand Prix,tsunoda,4,55,23.453
2023,20,São Paulo Grand Prix,max_verstappen,4,56,23.397
2023,20,São Paulo Grand Prix,ricciardo,4,55,23.508
2023,20,São Paulo Grand Prix,norris,4,59,23.664
2023,21,Las Vegas Grand Prix,perez,1,1,33.599
2023,21,Las Vegas Grand Prix,alonso,1,1,29.304
2023,21,Las Vegas Grand Prix,bottas,1,1,43.914
2023,21,Las Vegas Grand Prix,stroll,1,3,22.222
2023,21,Las Vegas Grand Prix,sainz,1,3,21.261
2023,21,Las Vegas Grand Prix,tsunoda,1,10,20.619
2023,21,Las Vegas Grand Prix,hulkenberg,1,12,22.154
2023,21,Las Vegas Grand Prix,kevin_magnussen,1,14,21.611
2023,21,Las Vegas Grand Prix,russell,1,15,21.257
2023,21,Las Vegas Grand Prix,sargeant,1,15,21.367
2023,21,Las Vegas Grand Prix,max_verstappen,1,16,26.686
2023,21,Las Vegas Grand Prix,albon,1,16,21.242
2023,21,Las Vegas Grand Prix,piastri,1,16,23.269
2023,21,Las Vegas Grand Prix,gasly,1,17,22.262
2023,21,Las Vegas Grand Prix,hamilton,1,17,25.047
2023,21,Las Vegas Grand Prix,ricciardo,1,17,22.242
2023,21,Las Vegas Grand Prix,ocon,1,20,21.763
2023,21,Las Vegas Grand Prix,leclerc,1,21,22.559
2023,21,Las Vegas Grand Prix,tsunoda,2,21,20.894
2023,21,Las Vegas Grand Prix,bottas,2,24,21.575
2023,21,Las Vegas Grand Prix,perez,2,26,21.568
2023,21,Las Vegas Grand Prix,stroll,2,26,22.57
2023,21,Las Vegas Grand Prix,max_verstappen,2,26,21.323
2023,21,Las Vegas Grand Prix,russell,2,26,21.952
2023,21,Las Vegas Grand Prix,sainz,2,26,22.63
2023,21,Las Vegas Grand Prix,alonso,2,26,23.214
2023,21,Las Vegas Grand Prix,zhou,1,26,22.155
2023,21,Las Vegas Grand Prix,kevin_magnussen,2,26,21.868
2023,21,Las Vegas Grand Prix,hulkenberg,2,26,25.453
2023,21,Las Vegas Grand Prix,hamilton,2,26,22.508
2023,21,Las Vegas Grand Prix,piastri,2,43,20.535
2023,22,Abu Dhabi Grand Prix,kevin_magnussen,1,5,22.764
2023,22,Abu Dhabi Grand Prix,ricciardo,1,7,21.692
2023,22,Abu Dhabi Grand Prix,alonso,1,12,22.462
2023,22,Abu Dhabi Grand Prix,piastri,1,13,21.697
2023,22,Abu Dhabi Grand Prix,hulkenberg,1,13,21.861
2023,22,Abu Dhabi Grand Prix,zhou,1,13,22.867
2023,22,Abu Dhabi Grand Prix,norris,1,14,24.061
2023,22,Abu Dhabi Grand Prix,russell,1,14,21.65
2023,22,Abu Dhabi Grand Prix,hamilton,1,15,22.195
2023,22,Abu Dhabi Grand Prix,ocon,1,15,22.16
2023,22,Abu Dhabi Grand Prix,sargeant,1,15,22.124
2023,22,Abu Dhabi Grand Prix,max_verstappen,1,16,21.662
2023,22,Abu Dhabi Grand Prix,albon,1,16,22.17
2023,22,Abu Dhabi Grand Prix,leclerc,1,17,21.919
2023,22,Abu Dhabi Grand Prix,perez,1,17,21.446
2023,22,Abu Dhabi Grand Prix,gasly,1,17,23.091
2023,22,Abu Dhabi Grand Prix,tsunoda,1,22,21.486
2023,22,Abu Dhabi Grand Prix,stroll,1,22,21.866
2023,22,Abu Dhabi Grand Prix,kevin_magnussen,2,22,22.163
2023,22,Abu Dhabi Grand Prix,sainz,1,23,21.229
2023,22,Abu Dhabi Grand Prix,bottas,1,29,22.665
2023,22,Abu Dhabi Grand Prix,ricciardo,2,31,21.74
2023,22,Abu Dhabi Grand Prix,gasly,2,32,23.478
2023,22,Abu Dhabi Grand Prix,norris,2,33,21.432
2023,22,Abu Dhabi Grand Prix,hulkenberg,2,33,22.081
2023,22,Abu Dhabi Grand Prix,russell,2,34,22.084
2023,22,Abu Dhabi Grand Prix,leclerc,2,35,21.246
2023,22,Abu Dhabi Grand Prix,hamilton,2,35,22.045
2023,22,Abu Dhabi Grand Prix,piastri,2,36,21.156
2023,22,Abu Dhabi Grand Prix,alonso,2,36,21.841
2023,22,Abu Dhabi Grand Prix,zhou,2,37,22.345
2023,22,Abu Dhabi Grand Prix,sargeant,2,41,21.88
2023,22,Abu Dhabi Grand Prix,perez,2,42,21.274
2023,22,Abu Dhabi Grand Prix,stroll,2,42,21.667
2023,22,Abu Dhabi Grand Prix,max_verstappen,2,43,21.275
2023,22,Abu Dhabi Grand Prix,albon,2,43,21.919
2023,22,Abu Dhabi Grand Prix,sainz,2,56,21.564
2024,1,Bahrain Grand Prix,hulkenberg,1,1,36.604
2024,1,Bahrain Grand Prix,zhou,1,9,25.208
2024,1,Bahrain Grand Prix,stroll,1,9,24.418
2024,1,Bahrain Grand Prix,ocon,1,10,24.877
2024,1,Bahrain Grand Prix,sargeant,1,10,35.729
2024,1,Bahrain Grand Prix,russell,1,11,24.778
2024,1,Bahrain Grand Prix,leclerc,1,11,24.069
2024,1,Bahrain Grand Prix,kevin_magnussen,1,11,25.951
2024,1,Bahrain Grand Prix,perez,1,12,24.516
2024,1,Bahrain Grand Prix,piastri,1,12,25.45
2024,1,Bahrain Grand Prix,hamilton,1,12,25.087
2024,1,Bahrain Grand Prix,gasly,1,12,29.98
2024,1,Bahrain Grand Prix,bottas,1,12,26.42
2024,1,Bahrain Grand Prix,norris,1,13,24.205
2024,1,Bahrain Grand Prix,ricciardo,1,13,24.988
2024,1,Bahrain Grand Prix,sainz,1,14,24.474
2024,1,Bahrain Grand Prix,tsunoda,1,14,24.724
2024,1,Bahrain Grand Prix,alonso,1,15,24.786
2024,1,Bahrain Grand Prix,albon,1,15,24.681
2024,1,Bahrain Grand Prix,max_verstappen,1,17,25.064
2024,1,Bahrain Grand Prix,hulkenberg,2,20,24.768
2024,1,Bahrain Grand Prix,stroll,2,27,24.545
2024,1,Bahrain Grand Prix,zhou,2,28,25.094
2024,1,Bahrain Grand Prix,sargeant,2,28,25.07
2024,1,Bahrain Grand Prix,ocon,2,30,25.145
2024,1,Bahrain Grand Prix,bottas,2,30,
2024,1,Bahrain Grand Prix,russell,2,31,24.866
2024,1,Bahrain Grand Prix,gasly,2,31,26.462
2024,1,Bahrain Grand Prix,kevin_magnussen,2,32,24.446
2024,1,Bahrain Grand Prix,norris,2,33,24.705
2024,1,Bahrain Grand Prix,hamilton,2,33,24.094
2024,1,Bahrain Grand Prix,leclerc,2,34,24.136
2024,1,Bahrain Grand Prix,piastri,2,34,24.852
2024,1,Bahrain Grand Prix,tsunoda,2,34,24.324
2024,1,Bahrain Grand Prix,sainz,2,35,23.866
2024,1,Bahrain Grand Prix,ricciardo,2,35,24.856
2024,1,Bahrain Grand Prix,perez,2,36,24.563
2024,1,Bahrain Grand Prix,albon,2,36,24.61
2024,1,Bahrain Grand Prix,max_verstappen,2,37,24.209
2024,1,Bahrain Grand Prix,alonso,2,41,25.109
2024,1,Bahrain Grand Prix,sargeant,3,40,25.346
2024,1,Bahrain Grand Prix,hulkenberg,3,41,24.387
2024,1,Bahrain Grand Prix,gasly,3,43,25.24
2024,2,Saudi Arabian Grand Prix,max_verstappen,1,7,20.607
2024,2,Saudi Arabian Grand Prix,perez,1,7,22.196
2024,2,Saudi Arabian Grand Prix,leclerc,1,7,23.419
2024,2,Saudi Arabian Grand Prix,piastri,1,7,21.427
2024,2,Saudi Arabian Grand Prix,alonso,1,7,22.129
2024,2,Saudi Arabian Grand Prix,russell,1,7,21.013
2024,2,Saudi Arabian Grand Prix,bearman,1,7,22.457
2024,2,Saudi Arabian Grand Prix,tsunoda,1,7,21.694
2024,2,Saudi Arabian Grand Prix,albon,1,7,21.723
2024,2,Saudi Arabian Grand Prix,kevin_magnussen,1,7,21.46
2024,2,Saudi Arabian Grand Prix,ricciardo,1,7,
2024,2,Saudi Arabian Grand Prix,ocon,1,7,22.502
2024,2,Saudi Arabian Grand Prix,bottas,1,7,22.795
2024,2,Saudi Arabian Grand Prix,sargeant,1,7,23.645
2024,2,Saudi Arabian Grand Prix,hulkenberg,1,33,21.035
2024,2,Saudi Arabian Grand Prix,bottas,2,35,23.281
2024,2,Saudi Arabian Grand Prix,hamilton,1,36,20.17
2024,2,Saudi Arabian Grand Prix,norris,1,37,22.211
2024,2,Saudi Arabian Grand Prix,zhou,1,41,46.381
2024,3,Australian Grand Prix,ricciardo,1,5,18.265
2024,3,Australian Grand Prix,albon,1,6,17.755
2024,3,Australian Grand Prix,zhou,1,6,19.032
2024,3,Australian Grand Prix,hamilton,1,7,17.596
2024,3,Australian Grand Prix,kevin_magnussen,1,7,18.301
2024,3,Australian Grand Prix,russell,1,8,18.046
2024,3,Australian Grand Prix,stroll,1,8,17.901
2024,3,Australian Grand Prix,bottas,1,8,46.969
2024,3,Australian Grand Prix,leclerc,1,9,17.409
2024,3,Australian Grand Prix,piastri,1,9,17.573
2024,3,Australian Grand Prix,tsunoda,1,9,18.523
2024,3,Australian Grand Prix,ocon,1,9,18.287
2024,3,Australian Grand Prix,norris,1,14,17.776
2024,3,Australian Grand Prix,perez,1,14,18.112
2024,3,Australian Grand Prix,sainz,1,16,17.599
2024,3,Australian Grand Prix,ocon,2,16,30.626
2024,3,Australian Grand Prix,alonso,1,17,18.16
2024,3,Australian Grand Prix,hulkenberg,1,17,18.32
2024,3,Australian Grand Prix,gasly,1,17,20.316
2024,3,Australian Grand Prix,albon,2,27,17.745
2024,3,Australian Grand Prix,ricciardo,2,29,17.751
2024,3,Australian Grand Prix,kevin_magnussen,2,33,18.151
2024,3,Australian Grand Prix,leclerc,2,34,17.308
2024,3,Australian Grand Prix,perez,2,35,17.222
2024,3,Australian Grand Prix,hulkenberg,2,35,18.145
2024,3,Australian Grand Prix,zhou,2,35,36.866
2024,3,Australian Grand Prix,tsunoda,2,36,17.535
2024,3,Australian Grand Prix,bottas,2,36,18.938
2024,3,Australian Grand Prix,stroll,2,37,17.977
2024,3,Australian Grand Prix,piastri,2,39,18.533
2024,3,Australian Grand Prix,norris,2,40,17.653
2024,3,Australian Grand Prix,sainz,2,41,17.74
2024,3,Australian Grand Prix,alonso,2,41,17.995
2024,3,Australian Grand Prix,gasly,2,41,17.682
2024,3,Australian Grand Prix,ocon,3,42,18.007
2024,3,Australian Grand Prix,russell,2,45,17.964
2024,4,Japanese Grand Prix,max_verstappen,1,1,
2024,4,Japanese Grand Prix,perez,1,1,
2024,4,Japanese Grand Prix,norris,1,1,
2024,4,Japanese Grand Prix,sainz,1,1,
2024,4,Japanese Grand Prix,alonso,1,1,
2024,4,Japanese Grand Prix,piastri,1,1,
2024,4,Japanese Grand Prix,hamilton,1,1,
2024,4,Japanese Grand Prix,leclerc,1,1,
2024,4,Japanese Grand Prix,russell,1,1,
2024,4,Japanese Grand Prix,hulkenberg,1,1,
2024,4,Japanese Grand Prix,bottas,1,1,
2024,4,Japanese Grand Prix,tsunoda,1,1,
2024,4,Japanese Grand Prix,ocon,1,1,
2024,4,Japanese Grand Prix,gasly,1,1,
2024,4,Japanese Grand Prix,stroll,1,1,
2024,4,Japanese Grand Prix,kevin_magnussen,1,1,
2024,4,Japanese Grand Prix,sargeant,1,1,
2024,4,Japanese Grand Prix,zhou,1,1,
2024,4,Japanese Grand Prix,hulkenberg,2,5,23.622
2024,4,Japanese Grand Prix,bottas,2,6,24.824
2024,4,Japanese Grand Prix,tsunoda,2,7,23.358
2024,4,Japanese Grand Prix,zhou,2,7,23.91
2024,4,Japanese Grand Prix,norris,2,11,23.049
2024,4,Japanese Grand Prix,zhou,3,11,26.653
2024,4,Japanese Grand Prix,piastri,2,12,23.42
2024,4,Japanese Grand Prix,stroll,2,12,23.358
2024,4,Japanese Grand Prix,alonso,2,13,22.998
2024,4,Japanese Grand Prix,perez,2,15,22.99
2024,4,Japanese Grand Prix,sainz,2,15,23.136
2024,4,Japanese Grand Prix,max_verstappen,2,16,23.177
2024,4,Japanese Grand Prix,gasly,2,16,23.844
2024,4,Japanese Grand Prix,ocon,2,19,23.394
2024,4,Japanese Grand Prix,russell,2,22,23.577
2024,4,Japanese Grand Prix,kevin_magnussen,2,22,26.198
2024,4,Japanese Grand Prix,bottas,3,22,25.946
2024,4,Japanese Grand Prix,sargeant,2,22,25.53
2024,4,Japanese Grand Prix,tsunoda,3,22,23.486
2024,4,Japanese Grand Prix,stroll,3,22,23.238
2024,4,Japanese Grand Prix,hamilton,2,23,23.333
2024,4,Japanese Grand Prix,leclerc,2,26,23.285
2024,4,Japanese Grand Prix,norris,3,26,23.232
2024,4,Japanese Grand Prix,piastri,3,32,22.848
2024,4,Japanese Grand Prix,gasly,3,32,23.102
2024,4,Japanese Grand Prix,perez,3,33,22.956
2024,4,Japanese Grand Prix,alonso,3,33,23.157
2024,4,Japanese Grand Prix,hulkenberg,3,33,23.993
2024,4,Japanese Grand Prix,ocon,3,33,24.181
2024,4,Japanese Grand Prix,max_verstappen,3,34,23.234
2024,4,Japanese Grand Prix,stroll,4,34,22.911
2024,4,Japanese Grand Prix,sargeant,3,34,24.22
2024,4,Japanese Grand Prix,sainz,3,36,23.591
2024,4,Japanese Grand Prix,russell,3,37,22.991
2024,4,Japanese Grand Prix,hamilton,3,39,23.956
2024,4,Japanese Grand Prix,sargeant,4,41,23.287
2024,5,Chinese Grand Prix,hulkenberg,1,8,23.004
2024,5,Chinese Grand Prix,tsunoda,1,8,23.16
2024,5,Chinese Grand Prix,zhou,1,8,23.362
2024,5,Chinese Grand Prix,stroll,1,9,23.823
2024,5,Chinese Grand Prix,bottas,1,9,22.949
2024,5,Chinese Grand Prix,ocon,1,9,23.156
2024,5,Chinese Grand Prix,albon,1,9,23.273
2024,5,Chinese Grand Prix,hamilton,1,9,22.518
2024,5,Chinese Grand Prix,alonso,1,11,23.049
2024,5,Chinese Grand Prix,russell,1,11,22.415
2024,5,Chinese Grand Prix,gasly,1,11,39.712
2024,5,Chinese Grand Prix,sargeant,1,12,23.229
2024,5,Chinese Grand Prix,max_verstappen,1,13,22.456
2024,5,Chinese Grand Prix,perez,1,13,22.027
2024,5,Chinese Grand Prix,ricciardo,1,14,22.598
2024,5,Chinese Grand Prix,piastri,1,16,22.673
2024,5,Chinese Grand Prix,sainz,1,17,22.629
2024,5,Chinese Grand Prix,kevin_magnussen,1,17,22.974
2024,5,Chinese Grand Prix,leclerc,1,21,22.36
2024,5,Chinese Grand Prix,stroll,2,21,22.911
2024,5,Chinese Grand Prix,hamilton,2,21,22.662
2024,5,Chinese Grand Prix,norris,1,22,22.161
2024,5,Chinese Grand Prix,max_verstappen,2,23,22.27
2024,5,Chinese Grand Prix,perez,2,23,22.371
2024,5,Chinese Grand Prix,alonso,2,23,22.687
2024,5,Chinese Grand Prix,russell,2,23,22.707
2024,5,Chinese Grand Prix,hulkenberg,2,23,23.336
2024,5,Chinese Grand Prix,ocon,2,23,23.208
2024,5,Chinese Grand Prix,tsunoda,2,23,22.387
2024,5,Chinese Grand Prix,albon,2,23,23.6
2024,5,Chinese Grand Prix,zhou,2,23,25.61
2024,5,Chinese Grand Prix,gasly,2,23,23.987
2024,5,Chinese Grand Prix,piastri,2,24,22.262
